patient_id,CCDC113,SLC26A8,PPP1R3D,LOC100131780,CLEC4C,label,source
SYN_0448,3.1544138354715834,3.2057069603978694,6.360234905306835,7.64695664102128,5.333762552036993,1,monte_carlo_synthetic
SYN_0449,3.37456394165899,3.3367864325712486,6.441450500754812,7.8336949049332985,5.261195865705103,1,monte_carlo_synthetic
SYN_0450,3.2797059007626994,3.2807408173542263,6.742623600008893,7.978750751056882,5.869556772529708,1,monte_carlo_synthetic
SYN_0451,3.419700825648294,3.347963460767163,6.40683601004302,7.773590853138722,5.556133257267498,1,monte_carlo_synthetic
SYN_0452,3.507040873197211,3.474955379165918,6.881308553200321,8.073078472058958,5.693438129797005,1,monte_carlo_synthetic
SYN_0453,3.1887658914362746,3.2888220544721234,6.118706584245529,7.828412044236626,5.328807358181052,1,monte_carlo_synthetic
SYN_0454,3.212767905487841,3.3707382407372313,6.2512742829229095,7.7483498726257585,5.37218700517686,1,monte_carlo_synthetic
SYN_0455,3.553698450092871,3.2076685494851005,6.464408286464943,7.691786783525887,5.397764216471005,1,monte_carlo_synthetic
SYN_0456,3.3740702423473605,3.2421085628532813,6.445511136894602,7.95456257753829,4.960504059219318,1,monte_carlo_synthetic
SYN_0457,3.620550654771826,3.216336411347798,6.822378915647791,7.788550188612043,5.0390278802351,1,monte_carlo_synthetic
SYN_0458,3.2812372533657257,3.268269125731894,6.004827049884533,7.692299509613659,4.6758892966158525,1,monte_carlo_synthetic
SYN_0459,3.3173986180068464,3.3569938830617,6.29907827808834,7.514434474177674,5.706228839776459,1,monte_carlo_synthetic
SYN_0460,3.192921672487744,3.4373156204442226,6.659642302224304,7.8295922774670395,5.575769344271043,1,monte_carlo_synthetic
SYN_0461,3.653337300599423,3.248962971241242,6.952229823992894,7.922596168110321,4.974641572755564,1,monte_carlo_synthetic
SYN_0462,3.314924850164312,3.3067608951807204,6.221487473046687,7.119564662939941,5.3824857189114015,0,monte_carlo_synthetic
SYN_0463,3.444240205945058,3.428753102456268,6.661023630705417,7.815538347543129,5.5625339555184,1,monte_carlo_synthetic
SYN_0464,3.35090298828416,3.320166354053523,6.896349181011836,7.822106063014411,5.746364508047665,1,monte_carlo_synthetic
SYN_0465,3.325253878602172,3.347528520095401,7.1411552780827305,7.743600259665825,5.963239721031937,1,monte_carlo_synthetic
SYN_0466,3.2442138567203296,3.3554890736730894,6.791934402187814,7.893842404698435,6.183621769510808,1,monte_carlo_synthetic
SYN_0467,3.381106980175987,3.2154287204211607,6.497698398655249,7.649740988295705,5.463681890677044,1,monte_carlo_synthetic
SYN_0468,3.3194430519514553,3.3411068878248784,6.686966658669531,8.120097710204691,5.309689733424069,1,monte_carlo_synthetic
SYN_0469,3.9114242887362156,3.5210145036194236,6.322423399803827,7.534952006502456,5.111013583867995,0,monte_carlo_synthetic
SYN_0470,3.4560194348460054,4.02744209975964,6.936866198685702,7.933350494992358,5.110292145082543,0,monte_carlo_synthetic
SYN_0471,3.173308698367513,3.430253972924288,6.178692028844754,7.795535749349955,5.058690987180945,1,monte_carlo_synthetic
SYN_0472,4.294338844394273,4.989716491848963,5.393516580238273,7.100066935837047,4.825341486226453,0,monte_carlo_synthetic
SYN_0473,3.3067677307364503,4.052714063002834,5.930747897508725,7.260722685514222,4.910092068257569,0,monte_carlo_synthetic
SYN_0474,3.4052562450918114,3.4653772453888334,6.43992260880167,7.9205301154398695,5.7748948766812145,1,monte_carlo_synthetic
SYN_0475,2.991393612201687,3.5518202583144793,5.865606417216324,8.02170884844228,5.62944870175952,1,monte_carlo_synthetic
SYN_0476,3.352285125584968,3.409062632286683,6.578950688217572,7.946460997604103,5.885991601751248,1,monte_carlo_synthetic
SYN_0477,3.622717720610794,3.298313754532278,6.4514530124539,7.788409201290473,5.367707915564356,1,monte_carlo_synthetic
SYN_0478,3.2952431222289746,3.287096861057501,6.486362966500702,7.865535335034078,5.780837125045854,1,monte_carlo_synthetic
SYN_0479,3.5685176858583145,3.3230852190551983,6.480381458388106,7.659709389734067,5.31398810769871,1,monte_carlo_synthetic
SYN_0480,3.320290747977279,3.329088094644286,6.490021907153062,7.9957372428898985,5.298235259010261,1,monte_carlo_synthetic
SYN_0481,3.737901192834438,3.4920279819213396,6.655163063067613,7.571071183156124,5.223168329050529,1,monte_carlo_synthetic
SYN_0482,3.234540695742725,3.424597427178883,6.848286346229934,7.954072753548465,5.888451877779426,1,monte_carlo_synthetic
SYN_0483,3.4099754181223045,3.205521299884222,6.585889445022227,7.7124193792232685,5.806075869904119,1,monte_carlo_synthetic
SYN_0484,4.369371096473921,4.6143302432783155,6.86307850204061,8.400737867292328,5.9784722129491525,0,monte_carlo_synthetic
SYN_0485,4.215028541009758,4.017749114444329,5.956117083548229,7.6830158272218805,5.175555000716381,0,monte_carlo_synthetic
SYN_0486,3.3856990850551316,4.277305158822275,5.242555359334745,7.20730316705766,4.496592305932353,0,monte_carlo_synthetic
SYN_0487,3.513520847653917,3.5787499153476587,6.571763811147745,7.945021756418724,5.756265109653302,1,monte_carlo_synthetic
SYN_0488,3.6117242255487314,2.8170430263508095,5.2941114636843025,7.172620552265735,4.1367078601526135,0,monte_carlo_synthetic
SYN_0489,3.1810388154030917,3.290412603359233,6.240378018074278,7.517583522911505,5.70895973773774,1,monte_carlo_synthetic
SYN_0490,3.166764784043373,3.6695798199283622,6.565162882929816,8.021723776731214,6.063541904898009,1,monte_carlo_synthetic
SYN_0491,3.7218168706934582,3.4759806726156066,5.7303342829648125,7.353462459836286,5.221463475518096,0,monte_carlo_synthetic
SYN_0492,3.5395710344291844,3.2792696280758715,6.782966236233854,7.905748283271201,5.21123494010119,1,monte_carlo_synthetic
SYN_0493,3.4797867846959822,3.317092240978917,6.587362812791433,8.242268207360443,5.646099356249792,1,monte_carlo_synthetic
SYN_0494,3.6256712827375215,3.3698725720778198,6.855452710201792,7.932469606458956,5.907084144405444,1,monte_carlo_synthetic
SYN_0495,3.387910159654307,4.357041549755066,4.777669191824754,6.882014506784487,4.260678929343949,0,monte_carlo_synthetic
SYN_0496,3.469183907861581,3.5470082154126104,5.981658725097597,7.8979459920392205,5.19995251118418,1,monte_carlo_synthetic
SYN_0497,4.374273633385732,4.7780723704565915,6.175066118611555,7.905397911527184,5.0321179644738265,0,monte_carlo_synthetic
SYN_0498,3.9236276575994617,3.333436153939739,6.09070210934312,7.266127711454452,4.633151792530234,0,monte_carlo_synthetic
SYN_0499,3.9177472834824245,4.414117442823745,6.454149339441801,7.851728611053758,5.3995202310373696,0,monte_carlo_synthetic
SYN_0500,3.5954414478090455,3.164826978837127,7.09452356870603,7.832855219422921,5.259646015289253,1,monte_carlo_synthetic
SYN_0501,3.376732422144317,3.129077824138057,6.919198242041332,7.931669554452011,5.748149505050067,1,monte_carlo_synthetic
SYN_0502,3.4608703918216124,3.319291594141807,6.510774879284297,7.72167839083983,5.794915551755221,1,monte_carlo_synthetic
SYN_0503,4.038442263034414,3.8496103068044984,5.484093189147325,7.291007555821759,4.210038904579094,0,monte_carlo_synthetic
SYN_0504,3.7000326841896687,3.4497064366389525,6.443380442213902,7.665997110695029,4.701750171489968,1,monte_carlo_synthetic
SYN_0505,2.815355367587696,4.380256618149996,5.334911576180276,7.460847610858958,4.115524006167829,0,monte_carlo_synthetic
SYN_0506,3.2344832154397087,3.442553226317867,6.31123515589876,7.89889075112517,5.605016044320649,1,monte_carlo_synthetic
SYN_0507,3.164403382142121,3.3720922286746986,6.498408323921485,7.546763026935826,5.682956112410703,1,monte_carlo_synthetic
SYN_0508,3.654327221700629,2.8219779941738143,5.832033053136782,7.389332722681512,4.613513441384858,0,monte_carlo_synthetic
SYN_0509,3.2305340842072976,3.453510604697797,6.779947252804444,7.735447078406496,5.692666317702965,1,monte_carlo_synthetic
SYN_0510,3.4239879225930054,3.8457641250050627,5.2256038227395685,6.977719204869814,4.763763863344917,0,monte_carlo_synthetic
SYN_0511,3.5209710503838254,3.3598048937012255,6.441699701110913,7.8703630505749835,5.454429546730317,1,monte_carlo_synthetic
SYN_0512,3.2582668141181896,3.3775705051112306,6.330129188723547,7.579997385769514,5.196176407828363,1,monte_carlo_synthetic
SYN_0513,3.4156965088345137,3.3415293324808526,6.6714560062645845,7.937013977218088,5.017231305700645,1,monte_carlo_synthetic
SYN_0514,3.2412803882014307,3.214024721367747,6.761983744956262,8.07652737855783,5.709727647006946,1,monte_carlo_synthetic
SYN_0515,3.238915205035803,3.4842776719494153,6.082661317198164,7.841991006205444,4.962952870318967,1,monte_carlo_synthetic
SYN_0516,3.317547566563757,3.271005753765569,6.491714636592782,7.830710288279959,5.483680205176019,1,monte_carlo_synthetic
SYN_0517,3.3128452098932395,3.508885028073523,6.471813905110886,7.763571651505874,5.180796010813437,1,monte_carlo_synthetic
SYN_0518,3.364150492246838,3.195804778333366,6.59624108710816,7.506547743298393,5.373621800212009,1,monte_carlo_synthetic
SYN_0519,3.893579177367989,3.3487835646175292,6.713128372872706,7.203094013225304,4.998732259899405,0,monte_carlo_synthetic
SYN_0520,3.415665271396203,3.5586544683596517,6.563882040882591,7.955609041281887,5.577894890336449,1,monte_carlo_synthetic
SYN_0521,3.8852477611784635,3.1930427956385548,6.645556200980981,7.617218351861988,5.274487090580133,1,monte_carlo_synthetic
SYN_0522,3.0126567269724758,3.3626539773545305,5.931523152429835,7.325386532590965,4.933898126854877,0,monte_carlo_synthetic
SYN_0523,3.3050852886612634,3.4048636815157662,6.213502181003765,7.948343957878291,5.396786933465694,1,monte_carlo_synthetic
SYN_0524,3.538437141013789,3.2639489656623466,5.528596934581889,7.074833093165687,4.449073856351815,0,monte_carlo_synthetic
SYN_0525,3.2682675278041247,3.419965805064511,6.606419733077653,7.700552227737906,5.710854383135188,1,monte_carlo_synthetic
SYN_0526,3.420735727588014,3.426502787967791,6.740573223379118,8.080819580485983,5.345595022409693,1,monte_carlo_synthetic
SYN_0527,3.549192409774531,3.250129112706991,7.203030228545078,7.9460289790206025,5.872088864760015,1,monte_carlo_synthetic
SYN_0528,3.5554850204355395,3.264547050873635,6.75588211757608,7.570099894263347,5.236649527844189,1,monte_carlo_synthetic
SYN_0529,3.3985485473902157,2.9930937771785313,5.398045448154184,7.141858270505947,4.7578263328851165,0,monte_carlo_synthetic
SYN_0530,3.338256658757977,3.4943961884844406,5.881682038251245,7.805889971030835,5.30515475113267,1,monte_carlo_synthetic
SYN_0531,3.131563049973354,3.3327749740634633,6.575418096469499,7.688308407144839,5.686248318920324,1,monte_carlo_synthetic
SYN_0532,3.3307538149728058,3.3935835004297332,6.443382763037343,7.710516638588546,5.670141178226315,1,monte_carlo_synthetic
SYN_0533,3.6782755569447336,3.322124310708774,6.937232827425443,8.015551237322606,5.656455576622479,1,monte_carlo_synthetic
SYN_0534,3.4642481244001484,3.4114965230546965,6.554387502774325,7.9551268298454465,5.250543645735514,1,monte_carlo_synthetic
SYN_0535,3.1033024228617405,3.5525898975312797,6.438381556775475,8.165244615791272,6.198666063575408,1,monte_carlo_synthetic
SYN_0536,3.750627676853132,3.764254158999542,6.150576634423544,7.700778939032364,4.997343776348139,0,monte_carlo_synthetic
SYN_0537,3.1615223283819973,3.3762029636585167,6.3565490767211905,7.7683281931237245,5.370291186656842,1,monte_carlo_synthetic
SYN_0538,3.7194084268784784,3.449933619733708,6.399862727324573,7.974256554750484,5.431246322344942,1,monte_carlo_synthetic
SYN_0539,3.527288884614457,3.3818002236604494,6.5725743558922725,7.777958582738035,5.482224808127477,1,monte_carlo_synthetic
SYN_0540,4.103634224346168,3.232303855370991,6.310985601622722,7.58985091210678,5.529227156054094,0,monte_carlo_synthetic
SYN_0541,3.24990472329342,3.6461845207510324,6.748675430795861,7.792336524731639,6.423753407099304,1,monte_carlo_synthetic
SYN_0542,3.53128752568135,3.3404568105037873,6.855643095498598,8.10267692834575,5.83940494500184,1,monte_carlo_synthetic
SYN_0543,3.574705435397569,3.227820021919384,6.379692527584864,7.712635377499886,5.508677895467205,1,monte_carlo_synthetic
SYN_0544,3.258076149816176,3.497910082419329,6.627453986302695,8.02974886854142,5.466521082997871,1,monte_carlo_synthetic
SYN_0545,3.4367738834151793,3.282513475504554,6.40280492102958,7.605648606814278,4.76618373284235,1,monte_carlo_synthetic
SYN_0546,3.2476372862187577,3.25563711700212,6.365754102120524,7.3087289333074805,5.264745336738614,1,monte_carlo_synthetic
SYN_0547,3.163159576865026,3.4296923637306205,6.45096864654115,8.270515464108218,5.363767522641505,1,monte_carlo_synthetic
SYN_0548,3.4936430006489734,3.424565806164856,6.129026563735944,7.777615355673498,5.153399077076106,1,monte_carlo_synthetic
SYN_0549,3.4948720844783088,3.2527486853064813,6.52821682423636,7.607522751641485,5.73663852189635,1,monte_carlo_synthetic
SYN_0550,3.5191231778587713,3.3822961033333776,6.405922027158097,7.954689597555907,5.493234457693424,1,monte_carlo_synthetic
SYN_0551,3.3531430037007146,3.3630517975626892,6.189015790740254,7.841182160278006,5.272326918550263,1,monte_carlo_synthetic
SYN_0552,3.3218601045668823,3.4328118774840806,5.9748133987429695,7.443950410648456,4.69649754140618,1,monte_carlo_synthetic
SYN_0553,3.400246287356976,3.2205050903139227,6.689649229038936,7.702439590401818,5.776577170589794,1,monte_carlo_synthetic
SYN_0554,4.183533551330683,3.803546667356254,6.250771938091243,7.377412350106179,5.074133356890085,0,monte_carlo_synthetic
SYN_0555,3.6422414064161415,3.2760039303342285,6.857535657237209,7.86329819919627,5.3269165110471715,1,monte_carlo_synthetic
SYN_0556,3.3103047181243266,3.286506952419368,6.66192424925756,7.595352298108296,4.9547497486621355,1,monte_carlo_synthetic
SYN_0557,3.549786792620948,3.4493918614824564,6.630951232541333,8.009252022942956,5.468437808325687,1,monte_carlo_synthetic
SYN_0558,3.604904920279372,3.309864205130159,6.55976926858263,7.727169992304216,5.142530644402552,1,monte_carlo_synthetic
SYN_0559,3.4168531584320814,3.202845298442896,6.113959105384667,7.8498430702056545,5.297155282723402,1,monte_carlo_synthetic
SYN_0560,3.49576219803473,3.338475920089963,6.981135900900314,7.907234286417087,5.998162694898302,1,monte_carlo_synthetic
SYN_0561,3.7722387605901826,3.7649573869935273,6.3182632847233045,7.515964379597549,5.178397764057104,0,monte_carlo_synthetic
SYN_0562,2.913003695454745,3.2143464273691884,6.08613183089581,7.654097624670084,5.027258091990858,1,monte_carlo_synthetic
SYN_0563,3.3473224497680794,3.2380522551829087,6.863465510314619,7.834619366189115,5.9429099180401,1,monte_carlo_synthetic
SYN_0564,3.785351186687302,3.417202919021394,6.687333469929867,7.971701818718919,5.422113296384916,1,monte_carlo_synthetic
SYN_0565,3.4232372271812905,3.1769434559194263,5.888723847782571,7.48653852851857,4.597934386491113,1,monte_carlo_synthetic
SYN_0566,3.5487108991650613,3.482398465532884,6.643912738475577,7.849552721979594,5.750294466854728,1,monte_carlo_synthetic
SYN_0567,3.5798185124749717,3.290380113157186,6.306706431066756,7.5621669644583696,4.887254494459896,1,monte_carlo_synthetic
SYN_0568,3.9889692190135424,3.6103754730529785,5.5236970467635045,7.450859647022996,5.052573044529646,0,monte_carlo_synthetic
SYN_0569,3.4842474832827954,3.3684862685659662,6.833165001293313,8.1598971926998,5.57865370913665,1,monte_carlo_synthetic
SYN_0570,3.2703975622186245,3.1981832964167336,6.4358284619141,7.622637962867747,5.095418086090085,1,monte_carlo_synthetic
SYN_0571,4.169307923763407,4.191508692196386,5.541660260630317,7.393010414814343,4.770606942271897,0,monte_carlo_synthetic
SYN_0572,4.212048867216871,3.7021459359010356,6.577088535772762,8.156393559011935,5.697833086986005,0,monte_carlo_synthetic
SYN_0573,3.180309163714005,3.3229626871603486,6.747972477519115,7.866895817460661,5.528278312400535,1,monte_carlo_synthetic
SYN_0574,3.356647375958268,3.3431305708714896,6.767867586169374,7.942750503160233,5.565141605742,1,monte_carlo_synthetic
SYN_0575,4.0885200342106565,4.246119150298522,6.560714506760177,7.632892789157544,5.547091202404401,0,monte_carlo_synthetic
SYN_0576,3.551022514120781,3.6375683009855413,6.421946698529212,7.590906079639359,4.775457416940174,0,monte_carlo_synthetic
SYN_0577,3.6672218340384086,3.496795142198118,6.848564895605568,8.211569708405241,5.338879285774414,1,monte_carlo_synthetic
SYN_0578,3.347130651458222,3.4817365917823353,6.398739190237458,7.711723856214599,5.251931187526107,1,monte_carlo_synthetic
SYN_0579,3.3754923489438453,3.288674611988848,6.056839228285989,7.675397688140907,5.204895390064094,1,monte_carlo_synthetic
SYN_0580,3.9251034676979657,3.8310242482073256,5.485717435598971,7.0131898390340375,4.325921799644174,0,monte_carlo_synthetic
SYN_0581,4.277188047231486,3.8019622055376545,5.291142783083758,7.16539245801026,5.098836382387184,0,monte_carlo_synthetic
SYN_0582,3.2095655075671896,3.3928715322704197,7.377407050270451,8.127319181689986,6.015297649462574,1,monte_carlo_synthetic
SYN_0583,3.453286107979014,4.3174414801025645,6.70080288181812,7.931440616067707,5.248150083939319,0,monte_carlo_synthetic
SYN_0584,3.2362930570357187,3.4506072356191826,6.20250867845723,7.834523714066308,5.708213708383748,1,monte_carlo_synthetic
SYN_0585,3.3645789516940328,3.3744232466697315,6.151497132528969,7.691713655150205,5.25343897601677,1,monte_carlo_synthetic
SYN_0586,3.4776157189108443,3.8211437546851856,5.514667947042889,7.265265217435711,4.874147091452033,0,monte_carlo_synthetic
SYN_0587,3.4046331108673047,3.2568416938796543,6.735922369274814,7.66069618360934,5.273157982122049,1,monte_carlo_synthetic
SYN_0588,3.1588237309026383,3.4117888012326767,5.959699107723408,7.784250527716497,5.417919043374963,1,monte_carlo_synthetic
SYN_0589,3.492438233151732,3.352448027038579,7.404063455785141,7.846555573767553,5.67977518310443,1,monte_carlo_synthetic
SYN_0590,3.478553662203143,3.5839685006553856,6.477097554005316,8.152400882046013,6.198881291366407,1,monte_carlo_synthetic
SYN_0591,3.3945139687587527,3.471714872339679,6.460738603654359,7.9089929311981955,6.101198799829725,1,monte_carlo_synthetic
SYN_0592,3.703767415590643,3.420363971924551,6.689694466306388,7.94189926299672,5.161912273388863,1,monte_carlo_synthetic
SYN_0593,4.1746261696142115,3.8910159888266467,6.6058859905944,7.909449197049779,5.207683193681465,0,monte_carlo_synthetic
SYN_0594,3.432495959266711,4.409228897845356,6.231989496290137,7.484812653563693,5.392440491382344,0,monte_carlo_synthetic
SYN_0595,3.484795501040426,4.131323072864334,6.215178680198182,7.865791886724524,5.324003193233256,0,monte_carlo_synthetic
SYN_0596,3.7956318839450147,3.5116541072351515,6.065037338383781,7.721407441308402,5.241084505894939,0,monte_carlo_synthetic
SYN_0597,3.5975930515374523,3.3775786843232614,6.366174406587752,7.596315057939292,5.967575754594138,1,monte_carlo_synthetic
SYN_0598,3.29979515229327,3.414311517513877,6.773366115710773,7.953976221882247,5.367559248444983,1,monte_carlo_synthetic
SYN_0599,4.1131225470680395,2.8252002894539667,6.11467530411119,7.492316491040205,4.404752931782745,0,monte_carlo_synthetic
SYN_0600,3.0515483154933416,3.146912849749529,6.343016504590742,7.4649801609210895,5.138043597131265,1,monte_carlo_synthetic
SYN_0601,3.2164990021201123,3.382470934653394,6.89605850391453,7.744885549160224,5.2458574221232865,1,monte_carlo_synthetic
SYN_0602,3.522169498570576,3.3616529188342485,6.494801562161248,7.710556473945379,5.0578207093109055,1,monte_carlo_synthetic
SYN_0603,3.6307467577018504,3.230083882626761,6.335055943353146,7.531794403902311,4.963738368966159,1,monte_carlo_synthetic
SYN_0604,3.399063922559872,3.4174209862740845,6.280659318910343,7.682851821493983,4.976486850341151,1,monte_carlo_synthetic
SYN_0605,3.3889008941881618,3.2622460247468243,6.210999342675511,7.774602474558447,5.558941041666559,1,monte_carlo_synthetic
SYN_0606,3.747218939811235,3.331892906112994,6.909627456169602,7.769938832066539,6.124971897948242,1,monte_carlo_synthetic
SYN_0607,3.6149658063752024,3.4384608528159357,6.38228706338789,7.694862397024693,5.834811781371402,1,monte_carlo_synthetic
SYN_0608,3.5817201397691476,3.2562191397301388,6.511533581777956,7.622735404208203,5.739356082101661,1,monte_carlo_synthetic
SYN_0609,4.727548194474113,4.4407130358814975,6.053063290503058,7.677095354892401,5.574129826352883,0,monte_carlo_synthetic
SYN_0610,3.3393490119394333,3.434247181063667,6.670485274777772,7.756049320353702,5.741966754162148,1,monte_carlo_synthetic
SYN_0611,3.1982416941317804,3.3460277756193415,5.8955033269307595,7.497818059757219,5.071850148831446,1,monte_carlo_synthetic
SYN_0612,3.3296075102841,3.403503562074087,6.477972528259269,7.580856585949605,5.398158826335408,1,monte_carlo_synthetic
SYN_0613,3.200032344399847,3.4291582500534563,6.7685238587346435,7.8332416916309136,5.836403374869896,1,monte_carlo_synthetic
SYN_0614,3.444108447924214,3.2575821912221454,6.372303316662731,7.867409465809844,5.387855964366061,1,monte_carlo_synthetic
SYN_0615,3.321646823970654,3.1904585742037104,6.776398519003631,7.7617363150223895,6.131590161233376,1,monte_carlo_synthetic
SYN_0616,3.6427356517916647,3.548644835102628,7.174937220501721,8.152426605745601,5.18731041279954,1,monte_carlo_synthetic
SYN_0617,3.3612760077899893,3.416795200971364,6.836505964258259,7.7277090335139205,5.757395263407464,1,monte_carlo_synthetic
SYN_0618,3.400359579810536,3.728012822077867,6.542788841510384,8.025542346122121,5.34938104021547,1,monte_carlo_synthetic
SYN_0619,3.269532617557615,3.3789597426091826,6.38408630980874,7.7380890303843675,5.023716681485437,1,monte_carlo_synthetic
SYN_0620,3.4059141995515776,3.2682916179761663,6.452071865304726,7.841107628093526,5.636192191951685,1,monte_carlo_synthetic
SYN_0621,3.7498000875995565,2.825853308146588,5.854793184033113,7.454473810692793,4.902526394530797,0,monte_carlo_synthetic
SYN_0622,3.5190396032621587,3.34950706920955,6.646531301649961,7.854086945201684,5.1141709609881305,1,monte_carlo_synthetic
SYN_0623,3.3098215568817504,3.2154771962615065,6.6510495063895,7.4566468068228975,5.5519506203044315,1,monte_carlo_synthetic
SYN_0624,3.3928809280669645,3.4044713652629053,6.633466005623399,7.950378595496782,5.534940260999638,1,monte_carlo_synthetic
SYN_0625,3.188685348048039,3.25275317398859,6.537702341984743,7.8041600517131995,4.831875081403539,1,monte_carlo_synthetic
SYN_0626,3.489548907200276,3.392520622632323,6.7685529716619826,8.068251794587855,5.378628905840609,1,monte_carlo_synthetic
SYN_0627,2.9932292472246447,3.195771590774937,6.202221574194438,7.547896869541456,5.117789166129971,1,monte_carlo_synthetic
SYN_0628,3.482621742160793,3.4095733017977476,7.042489551699341,7.807801688204317,5.881335656277569,1,monte_carlo_synthetic
SYN_0629,3.2886349256394385,3.5118277166612892,6.426468116390572,7.767549662975012,5.425874937199992,1,monte_carlo_synthetic
SYN_0630,3.1123808461653537,3.521802181491038,6.353177449208206,7.862961345693796,5.769833621659954,1,monte_carlo_synthetic
SYN_0631,3.5232881978534105,3.358177226029968,6.834546826020188,7.683353154880543,5.228708924435608,1,monte_carlo_synthetic
SYN_0632,3.70269578201282,3.240642579237991,6.343247911506403,7.793248973488898,5.402315406028102,1,monte_carlo_synthetic
SYN_0633,3.446387941403161,3.3312985555601964,6.120262624452669,7.911392706895869,5.268109912572053,1,monte_carlo_synthetic
SYN_0634,3.3580864777894694,3.381352365594422,6.861297488243539,7.799656037085083,5.291097739886554,1,monte_carlo_synthetic
SYN_0635,3.0123164920393073,3.4833722466051955,5.687790864603633,7.819342707778223,5.068387326775412,1,monte_carlo_synthetic
SYN_0636,3.3719141090761817,3.497892174843395,6.365758472161231,7.625385215512033,5.2552835660028645,1,monte_carlo_synthetic
SYN_0637,3.9558669185446766,4.156114778642055,6.434721966896074,7.571051893479478,5.5063529289742945,0,monte_carlo_synthetic
SYN_0638,3.295860051796236,3.47887661358489,6.7588048093480095,7.937229797393081,5.9112298209839125,1,monte_carlo_synthetic
SYN_0639,3.157081604174085,3.301349446572511,6.68600238370526,7.928545560733065,5.753611153649544,1,monte_carlo_synthetic
SYN_0640,3.6643541457538924,3.472430687265188,6.568043556917474,7.98605088205853,5.1885851761082264,1,monte_carlo_synthetic
SYN_0641,3.3238236371672363,3.281165416983684,6.237840135757277,7.740351547836293,6.081851790187131,1,monte_carlo_synthetic
SYN_0642,3.5678345559512827,3.2722890201537367,6.60308589800974,7.531021832583697,5.328963231147025,1,monte_carlo_synthetic
SYN_0643,3.2569532453713155,3.2127523645922147,6.311501790093677,7.807332681745175,6.177202319255205,1,monte_carlo_synthetic
SYN_0644,3.270319368024871,3.4593967052400805,7.156019459023797,7.976219188848822,5.833899907557895,1,monte_carlo_synthetic
SYN_0645,3.602527221102446,3.282042246341879,7.084776438866879,7.880183558321738,5.378476583129407,1,monte_carlo_synthetic
SYN_0646,3.759584932722573,4.146402615667317,6.044712856291094,7.253104264185632,4.815918277897553,0,monte_carlo_synthetic
SYN_0647,3.7741967901114863,3.2461316552647927,6.27799557167416,7.735694966796725,4.691564748491318,1,monte_carlo_synthetic
SYN_0648,3.5644383611470642,3.412017549178561,6.808067917547197,7.966316280946436,5.784564626245002,1,monte_carlo_synthetic
SYN_0649,3.3853226749324743,3.6601946953640705,6.452373149516114,7.926811408279284,5.423557316206333,0,monte_carlo_synthetic
SYN_0650,3.353907136614641,3.5147492002838505,6.2687421850621385,7.667667533584428,5.321364201435301,1,monte_carlo_synthetic
SYN_0651,3.4606180963928654,3.429210051839716,6.2018873932436875,8.03442816299171,5.31148352270674,1,monte_carlo_synthetic
SYN_0652,3.1167294142248037,3.3008532938568145,6.708154958751384,7.819094582650021,5.587129120607728,1,monte_carlo_synthetic
SYN_0653,3.2446520434976183,3.1158925101846116,5.570402738340714,7.174805049524405,4.593801361339094,0,monte_carlo_synthetic
SYN_0654,3.653173252362525,3.3800629717006867,6.516065116498828,7.763712277258165,5.290403641115822,1,monte_carlo_synthetic
SYN_0655,3.430738465522788,3.4038838419851536,6.472776048633755,7.749328110482966,5.255761830281037,1,monte_carlo_synthetic
SYN_0656,3.489055153269221,3.3195057388628197,6.5969533254122,7.759740301408469,5.415354759510718,1,monte_carlo_synthetic
SYN_0657,3.2671683631332313,3.4994224134457497,6.487979510095277,7.8903654684502,5.2746676936190235,1,monte_carlo_synthetic
SYN_0658,3.5450447545101804,3.300577927077716,6.707532662969452,7.808351490159488,5.7686598110799645,1,monte_carlo_synthetic
SYN_0659,3.067776015912344,2.8167913642817393,5.76458036283475,7.00043971567846,4.571184665119345,0,monte_carlo_synthetic
SYN_0660,3.590413227818052,3.270604168543559,6.529851731228173,7.813887771435047,5.7478451583662205,1,monte_carlo_synthetic
SYN_0661,3.0592694066270862,3.4830926492433116,6.155278060198401,7.813099493063715,5.5150465433550275,1,monte_carlo_synthetic
SYN_0662,3.413950723333856,3.739958494815925,6.0419088960275955,7.6944798871159605,4.466864819541553,0,monte_carlo_synthetic
SYN_0663,2.9635847974149967,3.363408996813149,5.236016142982405,7.045033529053571,4.430523266296209,0,monte_carlo_synthetic
SYN_0664,3.3771430535301845,3.4109226672547135,7.228333671471159,7.888537924439509,5.738700379978983,1,monte_carlo_synthetic
SYN_0665,3.4644730194555917,3.908044155610802,5.643825319088496,7.069134150371815,4.401288716719535,0,monte_carlo_synthetic
SYN_0666,3.7473435551668284,3.351339742565346,5.619882735639089,7.2665018901455145,4.864555327866281,0,monte_carlo_synthetic
SYN_0667,4.085864115996158,3.54319528849895,6.717119673150396,7.778962000719784,5.971246477479246,0,monte_carlo_synthetic
SYN_0668,3.552800794626438,3.3350347060337557,5.369316909752652,7.081347361913594,4.159835066908642,0,monte_carlo_synthetic
SYN_0669,3.2676056324407887,3.2262393164549827,6.229403809592047,7.405800570717243,5.540999248126477,1,monte_carlo_synthetic
SYN_0670,3.406896755199042,3.6195837773936193,6.626634665587604,8.150223874245858,5.5562369196538794,1,monte_carlo_synthetic
